"abbreviation","name","equation","lowbnd","uppbnd","obj_coef","subsystem","type","subtype","gpr_rule","is_gene_associated"
"3OAR11M12","11-methyl-3-oxo-dodecanoyl-ACPNADP+ oxidoreductase","11m3oddcaACP_c + h_c + nadph_c <=> 11m3hddcaACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR120","3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0)","3oddecACP_c + h_c + nadph_c <=> 3hddecACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR12M13","12-methyl-3-oxo-tridecanoyl-ACPNADP+ oxidoreductase","12m3otridecACP_c + h_c + nadph_c <=> 12m3htridecACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR12M14","12-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase","12m3omyrsACP_c + h_c + nadph_c <=> 12m3hmyrsACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR13M14","13-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase","13m3omyrsACP_c + h_c + nadph_c <=> 13m3hmyrsACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR140","3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0)","3omrsACP_c + h_c + nadph_c <=> 3hmrsACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR14M15","14-methyl-3-oxo-pentadecanoyl-ACPNADP+ oxidoreductase","14m3opentdecACP_c + h_c + nadph_c <=> 14m3hpentdecACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR14M16","14-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase","14m3opalmACP_c + h_c + nadph_c <=> 14m3hpalmACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR15M16","15-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase","15m3opalmACP_c + h_c + nadph_c <=> 15m3hpalmACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR160","3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0)","3opalmACP_c + h_c + nadph_c <=> 3hpalmACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR180","3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0)","3ooctdACP_c + h_c + nadph_c <=> 3hoctaACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR40","3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0)","actACP_c + h_c + nadph_c <=> 3haACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR4M5","4-methyl-3-oxo-pentanoyl-ACPNADP+ oxidoreductase","4m3opentACP_c + h_c + nadph_c <=> 4m3hpentACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR4M6","4-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase","4m3ohexACP_c + h_c + nadph_c <=> 4m3hhexACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR5M6","5-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase","5m3ohexACP_c + h_c + nadph_c <=> 5m3hhexACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR60","3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0)","3ohexACP_c + h_c + nadph_c <=> 3hhexACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR6M7","6-methyl-3-oxo-heptanoyl-ACPNADP+ oxidoreductase","6m3oheptACP_c + h_c + nadph_c <=> 6m3hheptACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR6M8","6-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase","6m3oocACP_c + h_c + nadph_c <=> 6m3hocACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR7M8","7-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase","7m3oocACP_c + h_c + nadph_c <=> 7m3hocACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR80","3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0)","3ooctACP_c + h_c + nadph_c <=> 3hoctACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR8M10","8-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase","8m3odcaACP_c + h_c + nadph_c <=> 8m3hdcaACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR8M9","8-methyl-3-oxo-nonanoyl-ACPNADP+ oxidoreductase","8m3ononACP_c + h_c + nadph_c <=> 8m3hnonACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"3OAR9M10","9-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase","9m3odcaACP_c + h_c + nadph_c <=> 9m3hdcaACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","206672.9.peg.1252",TRUE
"4ABZt2","4-aminobenzoic acid transport via proton symport","4abz_e + h_e --> 4abz_c + h_c",0,1000,0,"Transport, extracellular","core","transport","",FALSE
"4HTHRS","4-Hydroxy-L-threonine synthase","h2o_c + phthr_c --> 4hthr_c + pi_c",0,1000,0,"Vitamin B6 metabolism","core","internal","206672.9.peg.740",TRUE
"5AIZCDC","5aizc decarboxylase","5aizc_c + h_c --> air_c + co2_c",0,1000,0,"Purine catabolism","core","internal","( 206672.9.peg.839 and 206672.9.peg.840 )",TRUE
"5MTHCYST","Methyltransferase","5mthglu_c + ahcys_c + h_c <=> amet_c + thglu_c",-1000,1000,0,"Methionine and cysteine metabolism","core","internal","206672.9.peg.499",TRUE
"AACGLYDH","aldehyde dehydrogenase (aminoacetaldehyde, nad[c])","aacald_c + h2o_c + nad_c <=> gly_c + 2 h_c + nadh_c",-1000,1000,0,"Pyruvate metabolism","core","internal","206672.9.peg.834",TRUE
"AACPS7","acyl-[acyl-carrier-protein] synthetase  (n-C12:0)","ACP_c + atp_c + ddca_c --> amp_c + ddcaACP_c + ppi_c",0,1000,0,"Fatty acid synthesis","core","internal","",FALSE
"AADSACYCL","2-Aminoadipate 6-semialdehyde","L2aadp6sa_c --> h2o_c + h_c + thp2c_c",0,1000,0,"Tropane, piperidine and pyridine alkaloid biosynthesis","core","internal","",FALSE
"ABTOXy","L-arabinitol:NADP oxidoreductase","abt_c + nadp_c <=> arab__L_c + h_c + nadph_c",-1000,1000,0,"Pentose and glucuronate interconversions","core","internal","206672.9.peg.991",TRUE
"ABUTD","Aminobutyraldehyde Dehydrogenase","4abutn_c + h2o_c + nad_c --> 4abut_c + 2 h_c + nadh_c",0,1000,0,"beta-Alanine metabolism","core","internal","206672.9.peg.834",TRUE
"ABUTR","4-Aminobutyraldehyde:nad[c]+ oxidoreductase","4abutn_c + h2o_c + nadp_c <=> 4abut_c + 2 h_c + nadph_c",-1000,1000,0,"beta-Alanine metabolism","core","internal","206672.9.peg.834",TRUE
"ACALD","acetaldehyde dehydrogenase (acetylating)","acald_c + coa_c + nad_c <=> accoa_c + h_c + nadh_c",-1000,1000,0,"Pyruvate metabolism","core","internal","206672.9.peg.1632",TRUE
"ACALDt","Acetaldehyde Reversible Transport","acald_e <=> acald_c",-1000,1000,0,"Transport, extracellular","core","transport","",FALSE
"ACCOACL","Acetyl-CoA:carbon-dioxide ligase (ADP-forming)","accoa_c + btn__co2_c --> apoC__Lys__btn_c + malcoa_c",0,1000,0,"Pyruvate metabolism","core","internal","206672.9.peg.1584",TRUE
"ACGAM2E","N-Acetylglucosamine 2-Epimerase","acgam_c <=> acmana_c",-1000,1000,0,"Aminosugar metabolism","core","internal","206672.9.peg.194",TRUE
"ACGAMK","N-Acetylglucosamine Kinase","acgam_c + atp_c --> acgam6p_c + adp_c + h_c",0,1000,0,"Aminosugar metabolism","core","internal","( 206672.9.peg.198 or 206672.9.peg.199 or 206672.9.peg.200 or 206672.9.peg.1746 )",TRUE
"ACGAMT","UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase","uacgam_c + udcpp_c --> ump_c + unaga_c",0,1000,0,"Cell wall biosynthesis","core","internal","206672.9.peg.1775",TRUE
"ACGAabc","N-Acetyl-D-glucosamine transport via ABC system","acgam_e + atp_c + h2o_c --> acgam_c + adp_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","( 206672.9.peg.203 and 206672.9.peg.204 and 206672.9.peg.205 and 206672.9.peg.206 )",TRUE
"ACGK","acetylglutamate kinase","acglu_c + atp_c --> acg5p_c + adp_c",0,1000,0,"Arginine and proline metabolism","core","internal","206672.9.peg.769",TRUE
"ACGS","N-acetylglutamate synthase","accoa_c + glu__L_c --> acglu_c + coa_c + h_c",0,1000,0,"Urea cycle","core","internal","206672.9.peg.770",TRUE
"ACHBPL","(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating)","2obut_c + hethmpp_c <=> 2ahbut_c + thmpp_c",-1000,1000,0,"Valine, leucine, and isoleucine metabolism","core","internal","( 206672.9.peg.1033 and 206672.9.peg.1034 )",TRUE
"ACKr","acetate kinase","ac_c + atp_c <=> actp_c + adp_c",-1000,1000,0,"Pyruvate metabolism","core","internal","206672.9.peg.672",TRUE
"ACLS_a","pyruvatethiamin diphosphate acetaldehydetransferase","h_c + pyr_c + thmpp_c --> co2_c + hethmpp_c",0,1000,0,"Valine, leucine, and isoleucine metabolism","core","internal","( 206672.9.peg.1033 and 206672.9.peg.1034 )",TRUE
"ACLS_b","2-Acetolactate pyruvate-lyase (carboxylating)","alac__S_c + thmpp_c <=> hethmpp_c + pyr_c",-1000,1000,0,"Valine, leucine, and isoleucine metabolism","core","internal","( 206672.9.peg.1033 and 206672.9.peg.1034 )",TRUE
"ACOAAGPAT140","myristoyl-1-acylglycerol-3-phosphate O-acyltransferase","1tdecg3p_c + tdcoa_c --> coa_c + pa140_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","( 206672.9.peg.1084 or 206672.9.peg.282 )",TRUE
"ACOAAGPAT160","palmitoyl-1-acylglycerol-3-phosphate O-acyltransferase","1hdecg3p_c + pmtcoa_c --> coa_c + pa160_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","( 206672.9.peg.1084 or 206672.9.peg.282 )",TRUE
"ACOAAGPAT180","stearoyl-1-acylglycerol-3-phosphate O-acyltransferase","1odecg3p_c + stcoa_c --> coa_c + pa180_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","( 206672.9.peg.1084 or 206672.9.peg.282 )",TRUE
"ACOAAGPATAI15","anteisopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase","1aipdecg3p_c + aipdcoa_c --> coa_c + h_c + paai15_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","( 206672.9.peg.1084 or 206672.9.peg.282 )",TRUE
"ACOAAGPATAI17","anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase","1aihpdecg3p_c + aihpdcoa_c --> coa_c + paai17_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","( 206672.9.peg.1084 or 206672.9.peg.282 )",TRUE
"ACOAAGPATI14","isotetradecanoyl-1-acylglycerol-3-phosphate O-acyltransferase","1itdecg3p_c + itdcoa_c --> coa_c + h_c + pai14_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","( 206672.9.peg.1084 or 206672.9.peg.282 )",TRUE
"ACOAAGPATI15","isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase","1ipdecg3p_c + ipdcoa_c --> coa_c + h_c + pai15_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","( 206672.9.peg.1084 or 206672.9.peg.282 )",TRUE
"ACOAAGPATI16","isohexadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase","1ihdecg3p_c + ihdcoa_c --> coa_c + h_c + pai16_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","( 206672.9.peg.1084 or 206672.9.peg.282 )",TRUE
"ACOAAGPATI17","isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase","1ihpdecg3p_c + ihpdcoa_c --> coa_c + pai17_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","( 206672.9.peg.1084 or 206672.9.peg.282 )",TRUE
"ACOCT","N-acetylornithine carbamoyltransferase","acorn_c + cbp_c --> Naccitr__L_c + pi_c",0,1000,0,"Arginine and proline metabolism","core","internal","206672.9.peg.767",TRUE
"ACONMT","Trans-aconitate methyltransferase","acon__T_c + amet_c --> aconm_c + ahcys_c",0,1000,0,"Arginine and proline metabolism","core","internal","206672.9.peg.65",TRUE
"ACONT","Aconitase","cit_c <=> icit_c",-1000,1000,0,"Citric acid cycle","core","internal","206672.9.peg.255",TRUE
"ACONTa","aconitase (half-reaction A, Citrate hydro-lyase)","cit_c <=> acon__C_c + h2o_c",-1000,1000,0,"Citric acid cycle","core","internal","206672.9.peg.255",TRUE
"ACONTb","aconitase (half-reaction B, Isocitrate hydro-lyase)","acon__C_c + h2o_c <=> icit_c",-1000,1000,0,"Citric acid cycle","core","internal","206672.9.peg.255",TRUE
"ACOTA","acetylornithine transaminase","acorn_c + akg_c <=> acg5sa_c + glu__L_c",-1000,1000,0,"Arginine and proline metabolism","core","internal","206672.9.peg.768",TRUE
"ACPS1","acyl-carrier protein synthase","apoACP_c + coa_c --> ACP_c + h_c + pap_c",0,1000,0,"CoA synthesis","core","internal","",FALSE
"ACYP","Acylphosphatase","13dpg_c + h2o_c --> 3pg_c + h_c + pi_c",0,1000,0,"Glycolysis/gluconeogenesis","core","internal","206672.9.peg.143",TRUE
"ACYP_2","acylphosphatase (2)","actp_c + h2o_c --> ac_c + h_c + pi_c",0,1000,0,"Pyruvate metabolism","core","internal","206672.9.peg.143",TRUE
"ACt2r","Acetate Reversible Transport via Proton Symport","ac_e + h_e <=> ac_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","",FALSE
"ADCS","4-amino-4-deoxychorismate synthase","chor_c + gln__L_c --> 4adcho_c + glu__L_c",0,1000,0,"Folate metabolism","core","internal","( 206672.9.peg.1007 or 206672.9.peg.1330 )",TRUE
"ADK1","Adenylate Kinase","amp_c + atp_c <=> 2 adp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","206672.9.peg.1656",TRUE
"ADK10","adenylate kinase (dTTP)","amp_c + dttp_c <=> adp_c + dtdp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","206672.9.peg.1656",TRUE
"ADK11","adenylate kinase (dUTP)","amp_c + dutp_c <=> adp_c + dudp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","206672.9.peg.1656",TRUE
"ADK2","adenylate kinase (Inorganic triphosphate)","amp_c + pppi_c <=> adp_c + ppi_c",-1000,1000,0,"Nucleotide interconversion","core","internal","206672.9.peg.1656",TRUE
"ADK3","Adentylate Kinase (GTP)","amp_c + gtp_c <=> adp_c + gdp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","206672.9.peg.1656",TRUE
"ADK5","adenylate kinase (CTP)","amp_c + ctp_c <=> adp_c + cdp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","206672.9.peg.1656",TRUE
"ADK7","adenylate kinase (dATP)","amp_c + datp_c <=> adp_c + dadp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","206672.9.peg.1656",TRUE
"ADK8","adenylate kinase (dCTP)","amp_c + dctp_c <=> adp_c + dcdp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","206672.9.peg.1656",TRUE
"ADK9","adenylate kinase (dGTP)","amp_c + dgtp_c <=> adp_c + dgdp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","206672.9.peg.1656",TRUE
"ADNUC","adenosine hydrolase","adn_c + h2o_c --> ade_c + rib__D_c",0,1000,0,"Purine catabolism","core","internal","( 206672.9.peg.1046 or 206672.9.peg.109 or 206672.9.peg.1824 )",TRUE
"ADPRDP","ADPribose Diphosphatase","adprib_c + h2o_c --> amp_c + 2 h_c + r5p_c",0,1000,0,"Nucleotide interconversion","core","internal","206672.9.peg.689",TRUE
"ADPT","Adenine Phosphoribosyltransferase","ade_c + prpp_c --> amp_c + ppi_c",0,1000,0,"Nucleotide salvage pathway","core","internal","206672.9.peg.428",TRUE
"ADSL1r","adenylsuccinate lyase","dcamp_c <=> amp_c + fum_c",-1000,1000,0,"Purine synthesis","core","internal","206672.9.peg.1854",TRUE
"ADSL2r","adenylosuccinate lyase","25aics_c <=> aicar_c + fum_c",-1000,1000,0,"Purine synthesis","core","internal","206672.9.peg.1854",TRUE
"ADSS","Adenylosuccinate Synthase","asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2 h_c + pi_c",0,1000,0,"Nucleotide interconversion","core","internal","206672.9.peg.1293",TRUE
"AGALASE_OGLYCAN10e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn114_e + h2o_e --> MGlcn112_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN11e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn115_e + h2o_e --> MGlcn113_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN12e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn137_e + h2o_e --> MGlcn23_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN13e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn138_e + h2o_e --> MGlcn142_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN14e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn139_e + h2o_e --> MGlcn143_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN15e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn140_e + h2o_e --> MGlcn141_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN16e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn157_e + h2o_e --> MGlcn145_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN17e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn158_e + h2o_e --> core2_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN18e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn159_e + h2o_e --> MGlcn148_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN19e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn160_e + h2o_e --> f1a_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN1e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn104_e + h2o_e --> MGlcn91_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN20e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn172_e + h2o_e --> MGlcn161_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN21e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn173_e + h2o_e --> MGlcn163_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN22e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn195_e + h2o_e --> MGlcn22_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN23e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn196_e + h2o_e --> T__antigen_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN24e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn31_e + h2o_e --> MGlcn26_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN25e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn34_e + h2o_e --> MGlcn30_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN26e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn35_e + h2o_e --> MGlcn69_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN27e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn36_e + h2o_e --> MGlcn70_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN28e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn42_e + h2o_e --> MGlcn34_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN29e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn42_e + h2o_e --> MGlcn71_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN2e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn104_e + h2o_e --> MGlcn96_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN30e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn56_e + h2o_e --> MGlcn55_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN31e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn71_e + h2o_e --> MGlcn30_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN32e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn90_e + h2o_e --> MGlcn27_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN33e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn91_e + h2o_e --> MGlcn28_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN34e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn92_e + h2o_e --> MGlcn28_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN35e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn93_e + h2o_e --> MGlcn74_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
"AGALASE_OGLYCAN36e","Alpha-galactosidase, mucin-type O-glycans, extracellular","MGlcn94_e + h2o_e --> MGlcn26_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 206672.9.peg.1422 or 206672.9.peg.1476 )",TRUE
