"id","name","compartment","is_core","is_boundary","is_external_boundary","is_internal_boundary","primary_class","boundary_subtype"
"cpe180__c","Cyclopropane phosphatidylethanolamine (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acgam1p__e","N-Acetyl-D-glucosamine 1-phosphate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"5aprbu__c","5-Amino-6-(5'-phosphoribitylamino)uracil","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pa141__p","1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"5aop__c","5-Amino-4-oxopentanoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"12dgr141__p","1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pa180__p","1,2-dioctadecanoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"oc2coa__c","Trans-Oct-2-enoyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2agpe141__c","2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"rdmbzi__c","N1-(alpha-D-ribosyl)-5,6-dimethylbenzimidazole","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"1agpe141__p","1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ctbtcoa__c","Crotonobetainyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"1agpg161__p","1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3hmrsACP__c","(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"LalaDglu__e","L-alanine-D-glutamate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"pram__c","5-Phospho-beta-D-ribosylamine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sufbcd__2fe2s2__c","SufBCD with two bound [2Fe-2S] clusters","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"urate__e","Urate C5H4N4O3","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"oxur__c","Oxalureate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ocdceap__c","Octadecanoyl-phosphate (n-C18:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cm__e","Chloramphenicol","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"agm__e","Agmatine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"cdg__c","7-deaza-7-carboxyguanine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"feenter__c","Fe-enterobactin","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"iscs__c","IscS sulfur acceptor protein","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fe3dhbzs3__p","2-3-dihydroxybenzoylserine trimer-Fe-III","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"na1__c","Sodium","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3c4mop__c","3-Carboxy-4-methyl-2-oxopentanoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dxylnt__c","D-Xylonate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lys____L__p","L-Lysine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"urdgci__c","S-ureidoglycine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hcys____L__c","L-Homocysteine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"no3__c","Nitrate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mal____L__e","L-Malate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"co2__c","CO2 CO2","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"4ppcys__c","N-((R)-4-Phosphopantothenoyl)-L-cysteine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"phe____L__e","L-Phenylalanine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"cpgn__e","Coprogen","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"pi__p","Phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"alltt__c","Allantoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fum__e","Fumarate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"cpgn__p","Coprogen","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acald__e","Acetaldehyde","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"h2__p","Hydrogen","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tym__p","Tyramine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"etoh__p","Ethanol","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"25drapp__c","2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gthox__c","Oxidized glutathione","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"peamn__e","Phenethylamine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"gar__c","N1-(5-Phospho-D-ribosyl)glycinamide","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tungs__c","Tungstate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"23ccmp__p","2',3'-Cyclic CMP","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"arbtn__c","Aerobactin minus Fe3","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"enter__c","Enterochelin","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cu__p","Cu+","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fe3hox__p","Fe(III)hydroxamate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"feoxam__un__e","Ferroxamine minus Fe(3)","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"udpacgal__e","UDP-N-acetyl-D-galactosamine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"ump__p","UMP C9H11N2O9P","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lald____D__c","D-Lactaldehyde","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cmp__p","CMP C9H12N3O8P","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fe3hox__un__e","Fe(III)hydoxamate, unloaded","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"acetol__c","Acetol cytosol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pydxn__e","Pyridoxine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"23cgmp__e","2',3'-Cyclic GMP","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"murein4px4px4p__p","Three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala) & tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"23dhbzs__c","2,3-dihydroxybenzoylserine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tym__e","Tyramine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"3haACP__c","(3R)-3-Hydroxyacyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3ooctACP__c","3-Oxooctanoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pser____L__e","O-Phospho-L-serine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"3ocmrs7eACP__c","3-oxo-cis-myristol-7-eoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"so2__c","Sulfur dioxide","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"1odecg3p__c","1-octadecanoyl-sn-glycerol 3-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"poaac__c","Peroxyaminoacrylate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2agpe120__p","2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cdpdhdecg__c","CDP-1,2-dihexadecanoylglycerol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"5mtr__e","5-Methylthio-D-ribose","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"hdcea__p","Hexadecenoate (n-C16:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2agpg160__p","2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2agpe180__c","2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2agpg161__p","2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"moco__c","Molybdenum cofactor","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"1tdec7eg3p__p","1-tetradec-7-enoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3hpp__c","3-Hydroxypropanoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2ddg6p__c","2-Dehydro-3-deoxy-D-gluconate 6-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mincyc__e","Minocycline","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"1agpg140__p","1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"arab____L__c","L-Arabinose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sufbcd__4fe4s__c","SufBCD with bound [4Fe-4S] cluster","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dhcur__c","Dihydrocurcumin","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ade__c","Adenine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"rml__c","L-Rhamnulose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"rfamp__e","Rifampin","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"acg5p__c","N-Acetyl-L-glutamyl 5-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"rfamp__p","Rifampin","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"4pasp__c","4-Phospho-L-aspartate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"glu5p__c","L-Glutamate 5-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"h2o__e","H2O H2O","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"ch4__c","Methane","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"23dhdp__c","2,3-Dihydrodipicolinate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3mop__c","(S)-3-Methyl-2-oxopentanoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3htdcoa__c","(S)-3-Hydroxytetradecanoyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dgtp__c","DGTP C10H12N5O13P3","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"rib____D__e","D-Ribose","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"fad__c","Flavin adenine dinucleotide oxidized","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"uri__e","Uridine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"4ahmmp__c","4-Amino-5-hydroxymethyl-2-methylpyrimidine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"trp____L__e","L-Tryptophan","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"dpcoa__c","Dephospho-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2ommbl__c","2-Octaprenyl-3-methyl-6-methoxy- 1,4-benzoquinol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"23ddhb__c","2,3-Dihydro-2,3-dihydroxybenzoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"din__e","Deoxyinosine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"36dahx__c","(3S)-3,6-Diaminohexanoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"melib__c","Melibiose C12H22O11","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"udcpp__c","Undecaprenyl phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dcamp__c","N6-(1,2-Dicarboxyethyl)-AMP","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"kdo2lipid4__c","KDO(2)-lipid IV(A)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"galct____D__e","D-Galactarate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"udpglcur__c","UDP-D-glucuronate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"4h2opntn__c","4-Hydroxy-2-oxopentanoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"btnso__c","D-biotin d-sulfoxide","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"myrsACP__c","Myristoyl-ACP (n-C14:0ACP)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"selnp__c","Selenophosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"camp__c","CAMP C10H11N5O6P","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dtbt__c","Dethiobiotin","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"galur__e","D-Galacturonate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"gmhep17bp__c","D-Glycero-D-manno-heptose 1,7-bisphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ACP__c","Acyl carrier protein","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"met____D__p","D-Methionine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"palmACP__c","Palmitoyl-ACP (n-C16:0ACP)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"alltn__p","Allantoin","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dad__2__p","Deoxyadenosine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"suc6p__c","Sucrose 6-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"etha__p","Ethanolamine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dgmp__p","DGMP C10H12N5O7P","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"23dappa__p","2,3-diaminopropionate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"g3pi__p","Sn-Glycero-3-phospho-1-inositol","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"23camp__e","2',3'-Cyclic AMP","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"uLa4n__p","Undecaprenyl phosphate-4-amino-4-deoxy-L-arabinose","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cu__c","Cu+","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cpgn__un__p","Coprogen unloaded (no Fe(III))","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ps141__c","Phosphatidylserine (ditetradec-7-enoyl, n-C14:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pgp141__p","Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pgp180__p","Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"psclys__p","Psicoselysine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"4abzglu__c","4-aminobenzoyl-glutamate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dhps__e","2,3-Dihydroxypropane-1-sulfonate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"erthrs__c","D-erythrose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"succoa__c","Succinyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"xyl____D__c","D-Xylose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sucsal__c","Succinic semialdehyde","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"alltn__c","Allantoin","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3hdcoa__c","(S)-3-Hydroxydecanoyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mnl__e","D-Mannitol","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"for__e","Formate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"kdolipid4__c","KDO-lipid IV(A)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"seramp__c","L-seryl-AMP","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ade__p","Adenine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sbt____D__p","D-Sorbitol","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"12ppd____S__p","(S)-Propane-1,2-diol","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dca__p","Decanoate (n-C10:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fe3dcit__p","Fe(III)dicitrate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"h2o2__e","Hydrogen peroxide","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"23cump__e","2',3'-Cyclic UMP","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"eca2und__p","(enterobacterial common antigen)x2 undecaprenyl-diphosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cl__p","Chloride","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"murein4p3p__p","Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"12dgr160__p","1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"1agpg120__p","1-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tungs__e","Tungstate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"5fthf__c","5-Formyltetrahydrofolate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"arbtn__fe3__c","Aerobactin","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
