"abbreviation","name","equation","lowbnd","uppbnd","obj_coef","subsystem","type","subtype","gpr_rule","is_gene_associated"
"3HAD7M8","7-methyl-3-hydroxy-octanoyl-ACP hydro-lyase","7m3hocACP_c --> 7mtoct2eACP_c + h2o_c",0,1000,0,"Fatty acid synthesis","core","internal","6666666.58896.peg.4486",TRUE
"3HAD80","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0)","3hoctACP_c --> h2o_c + toct2eACP_c",0,1000,0,"Fatty acid synthesis","core","internal","6666666.58896.peg.4486",TRUE
"3HAD8M10","8-methyl-3-hydroxy-decanoyl-ACP hydro-lyase","8m3hdcaACP_c --> 8mtdec2eACP_c + h2o_c",0,1000,0,"Fatty acid synthesis","core","internal","6666666.58896.peg.4486",TRUE
"3HAD8M9","8-methyl-3-hydroxy-nonanoyl-ACP hydro-lyase","8m3hnonACP_c --> 8mtnon2eACP_c + h2o_c",0,1000,0,"Fatty acid synthesis","core","internal","6666666.58896.peg.4486",TRUE
"3HAD9M10","9-methyl-3-hydroxy-decanoyl-ACP hydro-lyase","9m3hdcaACP_c --> 9mtdec2eACP_c + h2o_c",0,1000,0,"Fatty acid synthesis","core","internal","6666666.58896.peg.4486",TRUE
"3MOBS","3-methyl-2-oxobutanoate synthase","3c3hmp_c + coa_c + h_c <=> 3mob_c + accoa_c + h2o_c",-1000,1000,0,"Valine, leucine, and isoleucine metabolism","core","internal","226186.12.peg.1912",TRUE
"3OAACPR1","3-ketoacyl-ACP-reductase (FabG)","3ogACPm_c + h_c + nadph_c --> 3hgACPm_c + nadp_c",0,1000,0,"Biotin metabolism","core","internal","6666666.58896.peg.1445",TRUE
"3OAACPR2","3-ketoacyl-ACP-reductase (FabG)","3opACPm_c + h_c + nadph_c --> 3hpACPm_c + nadp_c",0,1000,0,"Biotin metabolism","core","internal","6666666.58896.peg.1445",TRUE
"3OAR100","3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0)","3odecACP_c + h_c + nadph_c <=> 3hdecACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR10M11","10-methyl-3-oxo-undecanoyl-ACPNADP+ oxidoreductase","10m3oundecACP_c + h_c + nadph_c <=> 10m3hundecACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR10M12","10-methyl-3-oxo-dodecanoyl-ACPNADP+ oxidoreductase","10m3oddcaACP_c + h_c + nadph_c <=> 10m3hddcaACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR11M12","11-methyl-3-oxo-dodecanoyl-ACPNADP+ oxidoreductase","11m3oddcaACP_c + h_c + nadph_c <=> 11m3hddcaACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR120","3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0)","3oddecACP_c + h_c + nadph_c <=> 3hddecACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR12M13","12-methyl-3-oxo-tridecanoyl-ACPNADP+ oxidoreductase","12m3otridecACP_c + h_c + nadph_c <=> 12m3htridecACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR12M14","12-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase","12m3omyrsACP_c + h_c + nadph_c <=> 12m3hmyrsACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR13M14","13-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase","13m3omyrsACP_c + h_c + nadph_c <=> 13m3hmyrsACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR140","3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0)","3omrsACP_c + h_c + nadph_c <=> 3hmrsACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR14M15","14-methyl-3-oxo-pentadecanoyl-ACPNADP+ oxidoreductase","14m3opentdecACP_c + h_c + nadph_c <=> 14m3hpentdecACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR14M16","14-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase","14m3opalmACP_c + h_c + nadph_c <=> 14m3hpalmACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR15M16","15-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase","15m3opalmACP_c + h_c + nadph_c <=> 15m3hpalmACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR160","3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0)","3opalmACP_c + h_c + nadph_c <=> 3hpalmACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR180","3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0)","3ooctdACP_c + h_c + nadph_c <=> 3hoctaACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR40","3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0)","actACP_c + h_c + nadph_c <=> 3haACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR4M5","4-methyl-3-oxo-pentanoyl-ACPNADP+ oxidoreductase","4m3opentACP_c + h_c + nadph_c <=> 4m3hpentACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR4M6","4-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase","4m3ohexACP_c + h_c + nadph_c <=> 4m3hhexACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR5M6","5-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase","5m3ohexACP_c + h_c + nadph_c <=> 5m3hhexACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR60","3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0)","3ohexACP_c + h_c + nadph_c <=> 3hhexACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR6M7","6-methyl-3-oxo-heptanoyl-ACPNADP+ oxidoreductase","6m3oheptACP_c + h_c + nadph_c <=> 6m3hheptACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR6M8","6-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase","6m3oocACP_c + h_c + nadph_c <=> 6m3hocACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR7M8","7-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase","7m3oocACP_c + h_c + nadph_c <=> 7m3hocACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR80","3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0)","3ooctACP_c + h_c + nadph_c <=> 3hoctACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR8M10","8-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase","8m3odcaACP_c + h_c + nadph_c <=> 8m3hdcaACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR8M9","8-methyl-3-oxo-nonanoyl-ACPNADP+ oxidoreductase","8m3ononACP_c + h_c + nadph_c <=> 8m3hnonACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAR9M10","9-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase","9m3odcaACP_c + h_c + nadph_c <=> 9m3hdcaACP_c + nadp_c",-1000,1000,0,"Fatty acid synthesis","core","internal","( 6666666.58896.peg.2043 or 6666666.58896.peg.4021 or 6666666.58896.peg.1024 or 6666666.58896.peg.2546 )",TRUE
"3OAS100","3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0)","h_c + malACP_c + ocACP_c --> 3odecACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS10M11","10-methyl-undecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","10mundecACP_c + h_c + malACP_c --> 12m3otridecACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS10M12","10-methyl-dodecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","10mddcaACP_c + h_c + malACP_c --> 12m3omyrsACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS11M12","11-methyl-dodecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","11mddcaACP_c + h_c + malACP_c --> 13m3omyrsACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS120","3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0)","dcaACP_c + h_c + malACP_c --> 3oddecACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS12M13","12-methyl-tridecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","12mtridecACP_c + h_c + malACP_c --> 14m3opentdecACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS12M14","12-methyl-tetra-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","12mmyrsACP_c + h_c + malACP_c --> 14m3opalmACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS13M14","13-methyl-tetra-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","13mmyrsACP_c + h_c + malACP_c --> 15m3opalmACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS140","3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0)","ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS160","3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0)","h_c + malACP_c + myrsACP_c --> 3opalmACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS180","3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0)","h_c + malACP_c + palmACP_c --> 3ooctdACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS2M3","2-methylpropionyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","2mpropACP_c + h_c + malACP_c --> 4m3opentACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS3M4","3-methylbutanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","3mbutACP_c + h_c + malACP_c --> 5m3ohexACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS4M3O6","4-methyl-3-oxo-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","2mbutACP_c + h_c + malACP_c --> 4m3ohexACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS4M5","4-methyl-pentanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","4mpentACP_c + h_c + malACP_c --> 6m3oheptACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS4M6","4-methyl-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","4mhexACP_c + h_c + malACP_c --> 6m3oocACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS5M6","5-methyl-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","5mhexACP_c + h_c + malACP_c --> 7m3oocACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS60","3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)","butACP_c + h_c + malACP_c --> 3ohexACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS6M7","6-methyl-heptanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","6mheptACP_c + h_c + malACP_c --> 8m3ononACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS6M8","6-methyl-octanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","6mocACP_c + h_c + malACP_c --> 8m3odcaACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS7M8","7-methyl-octanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","7mocACP_c + h_c + malACP_c --> 9m3odcaACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS80","3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0)","h_c + hexACP_c + malACP_c --> 3ooctACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS8M10","8-methyl-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","8mdcaACP_c + h_c + malACP_c --> 10m3oddcaACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS8M9","8-methyl-nonanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","8mnonACP_c + h_c + malACP_c --> 10m3oundecACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"3OAS9M10","9-methyl-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)","9mdcaACP_c + h_c + malACP_c --> 11m3oddcaACP_c + ACP_c + co2_c",0,1000,0,"Fatty acid synthesis","core","internal","(( 6666666.58896.peg.134 or 6666666.58896.peg.4088 ) and 6666666.58896.peg.3589 )",TRUE
"4HTHRS","4-Hydroxy-L-threonine synthase","h2o_c + phthr_c --> 4hthr_c + pi_c",0,1000,0,"Vitamin B6 metabolism","core","internal","6666666.58896.peg.2568",TRUE
